,full_name,First_Name,Last_Name,occupation,city,state,show_number,date,winner_flg,final_score,Gender,Year,flag_female,flag_male
2086,Gilbert Collins,Gilbert,Collins,a university administrator,Princeton,New Jersey,7678,2018-01-17,0,13201,male,2018,0,1
2087,Gilbert Collins,Gilbert,Collins,a university administrator,Princeton,New Jersey,7677,2018-01-16,1,32801,male,2018,0,1
2088,Gilbert Collins,Gilbert,Collins,a university administrator,Princeton,New Jersey,7676,2018-01-15,1,14801,male,2018,0,1
2089,Gilbert Collins,Gilbert,Collins,a university administrator,Princeton,New Jersey,7675,2018-01-12,1,13801,male,2018,0,1
2090,Gilbert Collins,Gilbert,Collins,a university administrator,Princeton,New Jersey,7674,2018-01-11,1,14399,male,2018,0,1
2091,Gilbert Collins,Gilbert,Collins,a university administrator,Princeton,New Jersey,7673,2018-01-10,1,8399,male,2018,0,1
2092,Cameron Yahr,Cameron,Yahr,a university administrator,Encinitas,California,6795,2014-03-14,0,0,male,2014,0,1
2093,Susan Thurman,Susan,Thurman,a scholarship program director,Tucker,Georgia,7143,2015-10-07,0,100,female,2015,1,0
2094,Elizabeth Crofton,Elizabeth,Crofton,an elementary school counselor,Tucker,Georgia,6915,2014-10-10,0,0,female,2014,1,0
2095,Doug Dodson,Doug,Dodson,a classical singer,Boston,Massachusetts,7834,2018-10-04,0,22600,male,2018,0,1
2096,Doug Dodson,Doug,Dodson,a classical singer,Boston,Massachusetts,7833,2018-10-03,1,30800,male,2018,0,1
2097,Doug Dodson,Doug,Dodson,a classical singer,Boston,Massachusetts,7832,2018-10-02,1,5999,male,2018,0,1
2098,Doug Dodson,Doug,Dodson,a classical singer,Boston,Massachusetts,7831,2018-10-01,1,16000,male,2018,0,1
2099,Ben Raphel,Ben,Raphel,a healthcare data analyst,Boston,Massachusetts,7651,2017-12-11,0,0,male,2017,0,1
2100,Ben Raphel,Ben,Raphel,a healthcare data analyst,Boston,Massachusetts,7650,2017-12-08,1,25201,male,2017,0,1
2101,Michael Malyszko,Michael,Malyszko,a commercial photographer,Boston,Massachusetts,7413,2016-11-30,0,7599,male,2016,0,1
2102,Matt Hoffer-Hawlik,Matt,Hoffer-Hawlik,an investment banker and strategy consultant,Boston,Massachusetts,7339,2016-07-07,0,10799,male,2016,0,1
2103,Matt Hoffer-Hawlik,Matt,Hoffer-Hawlik,an investment banker and strategy consultant,Boston,Massachusetts,7338,2016-07-06,1,29601,male,2016,0,1
2105,Lindsey Ziegler,Lindsey,Ziegler,a project coordinator,Crystal,Minnesota,7282,2016-04-19,0,4399,female,2016,1,0
2106,Theresa Tejada,Theresa,Tejada,a project coordinator,Allen Park,Michigan,7198,2015-12-23,0,11200,female,2015,1,0
2107,Theresa Tejada,Theresa,Tejada,a project coordinator,Allen Park,Michigan,7197,2015-12-22,1,21599,female,2015,1,0
2108,Dan Tran,Dan,Tran,a Ph.D. student in physics originally,Boston,Massachusetts,6917,2014-10-14,0,3800,male,2014,0,1
2109,Dan Tran,Dan,Tran,a Ph.D. student in physics originally,Boston,Massachusetts,6916,2014-10-13,1,5600,male,2014,0,1
2110,Stacy Layton,Stacy,Layton,a business strategist,Boston,Massachusetts,6854,2014-06-05,0,10400,female,2014,1,0
2111,Valerie Connors,Valerie,Connors,a relationship marketing specialist and stay-at-home mom,Owings Mills,Maryland,7456,2017-01-30,0,4800,female,2017,1,0
2112,Hilary Carney,Hilary,Carney,a rehabilitation specialist,Bonita Springs,Florida,7106,2015-07-06,0,5400,female,2015,1,0
2113,Hilary Carney,Hilary,Carney,a rehabilitation specialist,Bonita Springs,Florida,7105,2015-07-03,1,6400,female,2015,1,0
2114,Addie Kluemper,Addie,Kluemper,an aerospace engineer,Peachtree City,Georgia,7333,2016-06-29,0,42,female,2016,1,0
2115,Andrew Smith,Andrew,Smith,an aerospace engineer,Madison,Alabama,6993,2015-01-28,0,2799,male,2015,0,1
2116,Kate Brandt,Kate,Brandt,a homeschool mom,Carmel,Indiana,7798,2018-07-04,0,28750,female,2018,1,0
2117,Todd Lovell,Todd,Lovell,an engineering manager,Carmel,Indiana,7052,2015-04-21,1,8800,male,2015,0,1
2118,Todd Lovell,Todd,Lovell,an engineering manager,Carmel,Indiana,7051,2015-04-20,1,26401,male,2015,0,1
2119,Swapna Sathe,Swapna,Sathe,an engineering manager,Loveland,Ohio,7853,2018-10-31,0,20600,female,2018,1,0
2120,Tony Knechtges,Tony,Knechtges,an engineering manager,Grafton,Ohio,6792,2014-03-11,0,200,male,2014,0,1
2121,Lindsey Stallings,Lindsey,Stallings,a lab technician,Carmel,Indiana,6783,2014-02-26,0,4800,female,2014,1,0
2122,Sam Spencer,Sam,Spencer,an engineering graduate student,Champaign,Illinois,7540,2017-05-26,0,9428,male,2017,0,1
2123,Sean Anderson,Sean,Anderson,a law professor,Champaign,Illinois,7158,2015-10-28,0,1599,male,2015,0,1
2124,Sean Anderson,Sean,Anderson,a law professor,Champaign,Illinois,7157,2015-10-27,1,23300,male,2015,0,1
2125,Sean Anderson,Sean,Anderson,a law professor,Champaign,Illinois,7156,2015-10-26,1,29101,male,2015,0,1
2126,Sean Anderson,Sean,Anderson,a law professor,Champaign,Illinois,7155,2015-10-23,1,19199,male,2015,0,1
2127,Jeanne Kaiser,Jeanne,Kaiser,a law professor,Springfield,Massachusetts,6847,2014-05-27,0,-2000,female,2014,1,0
2128,Stephanie Bilyeu,Stephanie,Bilyeu,a medical technologist,Champaign,Illinois,6900,2014-09-19,0,16800,female,2014,1,0
2129,Vijay Balse,Vijay,Balse,a chemical engineer consulting in renewable energy,Chatham,New Jersey,6807,2014-04-01,0,17600,male,2014,0,1
2130,Jeff Catanese,Jeff,Catanese,a theater director,Asheville,North Carolina,7854,2018-11-01,0,6800,male,2018,0,1
2131,Kurt Fritzsche,Kurt,Fritzsche,a medical device engineer,Loveland,Ohio,6964,2014-12-18,0,5200,male,2014,0,1
2132,Kurt Fritzsche,Kurt,Fritzsche,a medical device engineer,Loveland,Ohio,6963,2014-12-17,1,13201,male,2014,0,1
2133,Allen Adams,Allen,Adams,a writer/editor,Bangor,Maine,7852,2018-10-30,0,6923,male,2018,0,1
2134,Neill Mohammad,Neill,Mohammad,a healthcare consultant,DeKalb,Illinois,7851,2018-10-29,0,19600,male,2018,0,1
2135,Jill Hurtt,Jill,Hurtt,a teacher and librarian,Hemingford,Nebraska,7849,2018-10-25,0,5999,female,2018,1,0
2136,Erik Agard,Erik,Agard,a puzzlemaker,Gaithersburg,Maryland,7847,2018-10-23,1,26801,male,2018,0,1
2137,Erik Agard,Erik,Agard,a puzzlemaker,Gaithersburg,Maryland,7847,2018-10-23,1,26801,male,2018,0,1
2138,Erik Agard,Erik,Agard,a puzzlemaker,Gaithersburg,Maryland,7846,2018-10-22,1,14800,male,2018,0,1
2139,Patrick Healy,Patrick,Healy,a social studies teacher,Bronxville,New York,7847,2018-10-23,0,8500,male,2018,0,1
2140,Patrick Healy,Patrick,Healy,a social studies teacher,Bronxville,New York,7847,2018-10-23,0,8500,male,2018,0,1
2141,Luke Devlin,Luke,Devlin,a strategic communications associate,Bronxville,New York,7768,2018-05-23,0,100,male,2018,0,1
2142,Alan Dunn,Alan,Dunn,a software development manager,Johns Creek,Georgia,7844,2018-10-18,1,33600,male,2018,0,1
2143,Alan Dunn,Alan,Dunn,a software development manager,Johns Creek,Georgia,7844,2018-10-18,1,33600,male,2018,0,1
2144,Alan Dunn,Alan,Dunn,a software development manager,Johns Creek,Georgia,7843,2018-10-17,1,16401,male,2018,0,1
2145,Alan Dunn,Alan,Dunn,a software development manager,Johns Creek,Georgia,7842,2018-10-16,1,19201,male,2018,0,1
2146,Alan Dunn,Alan,Dunn,a software development manager,Johns Creek,Georgia,7841,2018-10-15,1,30399,male,2018,0,1
2147,Alan Dunn,Alan,Dunn,a software development manager,Johns Creek,Georgia,7840,2018-10-12,1,21201,male,2018,0,1
2148,Jessica Cantrell,Jessica,Cantrell,a museum development assistant,Adairsville,Georgia,7844,2018-10-18,0,399,female,2018,1,0
2149,Jessica Cantrell,Jessica,Cantrell,a museum development assistant,Adairsville,Georgia,7844,2018-10-18,0,399,female,2018,1,0
2150,Amy Thon,Amy,Thon,a museum development assistant,Tempe,Arizona,6925,2014-10-24,0,2500,female,2014,1,0
2151,Mark Johnson,Mark,Johnson,a pastor and hospice chaplain,Rolla,Missouri,7844,2018-10-18,0,9400,male,2018,0,1
2152,Mark Johnson,Mark,Johnson,a pastor and hospice chaplain,Rolla,Missouri,7844,2018-10-18,0,9400,male,2018,0,1
2153,Julie Holzmann,Julie,Holzmann,a proofreader and virtual assistant,Columbia,South Carolina,7843,2018-10-17,0,1,female,2018,1,0
2154,Cheryl Guy,Cheryl,Guy,a high school principal,Columbia,South Carolina,7445,2017-01-13,0,4100,female,2017,1,0
2155,Cheryl Guy,Cheryl,Guy,a high school principal,Columbia,South Carolina,7444,2017-01-12,1,20600,female,2017,1,0
2156,Andrea West,Andrea,West,a college composition instructor,Columbia,South Carolina,6862,2014-06-17,0,9598,female,2014,1,0
2157,Andrea West,Andrea,West,a college composition instructor,Columbia,South Carolina,6861,2014-06-16,1,21800,female,2014,1,0
2158,Hila Saxer,Hila,Saxer,an ASL interpreter,Washington,Pennsylvania,7842,2018-10-16,0,300,female,2018,1,0
2159,Thea Lawton,Thea,Lawton,a nonprofit resource development specialist,Anchorage,Alaska,7392,2016-11-01,0,1900,female,2016,1,0
2160,Thea Lawton,Thea,Lawton,a nonprofit resource development specialist,Anchorage,Alaska,7391,2016-10-31,1,24400,female,2016,1,0
2161,Oliver Bundy,Oliver,Bundy,an attorney originally,Anchorage,Alaska,7270,2016-04-01,0,1599,male,2016,0,1
2162,Oliver Bundy,Oliver,Bundy,an attorney originally,Anchorage,Alaska,7270,2016-04-01,0,1599,male,2016,0,1
2163,Hunter Appler,Hunter,Appler,an attorney originally,Mount Airy,North Carolina,7324,2016-06-16,1,20400,male,2016,0,1
2164,Hunter Appler,Hunter,Appler,an attorney originally,Mount Airy,North Carolina,7323,2016-06-15,1,16601,male,2016,0,1
2165,Hunter Appler,Hunter,Appler,an attorney originally,Mount Airy,North Carolina,7322,2016-06-14,1,36001,male,2016,0,1
2166,Hunter Appler,Hunter,Appler,an attorney originally,Mount Airy,North Carolina,7321,2016-06-13,1,21601,male,2016,0,1
2167,Hunter Appler,Hunter,Appler,an attorney originally,Mount Airy,North Carolina,7320,2016-06-10,1,26799,male,2016,0,1
2168,Hunter Appler,Hunter,Appler,an attorney originally,Mount Airy,North Carolina,7319,2016-06-09,1,19800,male,2016,0,1
2169,Hunter Appler,Hunter,Appler,an attorney originally,Mount Airy,North Carolina,7318,2016-06-08,1,24801,male,2016,0,1
2170,Jon Lubin,Jon,Lubin,an attorney originally,Stony Brook,New York,7105,2015-07-03,0,1200,male,2015,0,1
2171,Jon Lubin,Jon,Lubin,an attorney originally,Stony Brook,New York,7104,2015-07-02,1,15599,male,2015,0,1
2172,Mike Blaha,Mike,Blaha,an attorney originally,Homestead,Florida,6975,2015-01-02,0,4799,male,2015,0,1
2173,Alex Schmidt,Alex,Schmidt,a writer and comedian,Pasadena,California,7840,2018-10-12,0,20601,male,2018,0,1
2174,Alex Schmidt,Alex,Schmidt,a writer and comedian,Pasadena,California,7839,2018-10-11,1,28001,male,2018,0,1
2175,Alex Schmidt,Alex,Schmidt,a writer and comedian,Pasadena,California,7838,2018-10-10,1,25200,male,2018,0,1
2176,Alex Schmidt,Alex,Schmidt,a writer and comedian,Pasadena,California,7837,2018-10-09,1,18881,male,2018,0,1
2177,Alex Schmidt,Alex,Schmidt,a writer and comedian,Pasadena,California,7836,2018-10-08,1,20798,male,2018,0,1
2178,Joe Castro,Joe,Castro,a comptroller,Pasadena,California,7778,2018-06-06,0,18399,male,2018,0,1
2179,Joe Castro,Joe,Castro,a comptroller,Pasadena,California,7777,2018-06-05,1,9384,male,2018,0,1
2180,Miles Lake,Miles,Lake,a biology student,Pasadena,California,7545,2017-06-02,0,5823,male,2017,0,1
2181,Jessica Johnston,Jessica,Johnston,a college admission officer,Pasadena,California,7487,2017-03-14,1,23200,female,2017,1,0
2182,Jessica Johnston,Jessica,Johnston,a college admission officer,Pasadena,California,7486,2017-03-13,1,19900,female,2017,1,0
2183,Riley Westmoreland,Riley,Westmoreland,a college admission officer,Birmingham,Alabama,7820,2018-09-14,0,-400,male,2018,0,1
2184,Ed Brown,Ed,Brown,a lighting designer,Pasadena,California,7314,2016-06-02,0,3201,male,2016,0,1
2185,Jeff Filippini,Jeff,Filippini,an astrophysicist,Pasadena,California,6885,2014-07-18,0,8199,male,2014,0,1
2186,Lee Glazer,Lee,Glazer,a director of a college research center,Waterville,Maine,7836,2018-10-08,0,16399,male,2018,0,1
2187,Shawn Paul,Shawn,Paul,a restaurant manager originally,Waterville,Maine,7025,2015-03-13,0,7000,male,2015,0,1
2188,Jason Raffile,Jason,Raffile,a restaurant manager originally,Meriden,Connecticut,6857,2014-06-10,0,0,male,2014,0,1
2189,Maureen Block,Maureen,Block,a high school English and film studies teacher,Rancho Cucamonga,California,7835,2018-10-05,0,10200,female,2018,1,0
2190,Adrianne Woodward,Adrianne,Woodward,an office assistant,Rancho Cucamonga,California,7681,2018-01-22,0,15700,female,2018,1,0
2191,Natalie Lips,Natalie,Lips,an office assistant,Lincoln,Nebraska,7132,2015-09-22,0,0,female,2015,1,0
2192,Natalie Lips,Natalie,Lips,an office assistant,Lincoln,Nebraska,7131,2015-09-21,1,21201,female,2015,1,0
2193,Natalie Lips,Natalie,Lips,an office assistant,Lincoln,Nebraska,7130,2015-09-18,1,23200,female,2015,1,0
2194,Natalie Lips,Natalie,Lips,an office assistant,Lincoln,Nebraska,7129,2015-09-17,1,13200,female,2015,1,0
2195,Carl Conway,Carl,Conway,a chef educator,Indianapolis,Indiana,7831,2018-10-01,0,12799,male,2018,0,1
2196,Daniel Carden,Daniel,Carden,a newspaper reporter,Indianapolis,Indiana,7732,2018-04-03,0,13987,male,2018,0,1
2197,Daniel Carden,Daniel,Carden,a newspaper reporter,Indianapolis,Indiana,7731,2018-04-02,1,25600,male,2018,0,1
2198,Bryan Brzycki,Bryan,Brzycki,a stay-at-home dad,Indianapolis,Indiana,7703,2018-02-21,0,-2200,male,2018,0,1
2199,Ben Hemmens,Ben,Hemmens,a stay-at-home dad,Falls Church,Virginia,7114,2015-07-16,0,18000,male,2015,0,1
2200,Ben Hemmens,Ben,Hemmens,a stay-at-home dad,Falls Church,Virginia,7113,2015-07-15,1,16399,male,2015,0,1
2201,Ben Hemmens,Ben,Hemmens,a stay-at-home dad,Falls Church,Virginia,7112,2015-07-14,1,26801,male,2015,0,1
2202,Jennifer Berry,Jennifer,Berry,a Medicare appeals coordinator,Indianapolis,Indiana,7412,2016-11-29,0,7400,female,2016,1,0
2203,Maggie Davis,Maggie,Davis,a violin and viola teacher,Indianapolis,Indiana,6848,2014-05-28,0,800,female,2014,1,0
2204,Dianne Lee,Dianne,Lee,a 4th grade language arts teacher,Savannah,Georgia,7291,2016-05-02,0,100,female,2016,1,0
2205,Katie Lombardo,Katie,Lombardo,a museum educator,East Hills,New York,7829,2018-09-27,0,16400,female,2018,1,0
2206,Nick Spicher,Nick,Spicher,a museum educator,Everett,Washington,7667,2018-01-02,0,5999,male,2018,0,1
2207,Nick Spicher,Nick,Spicher,a museum educator,Everett,Washington,7666,2018-01-01,1,15201,male,2018,0,1
2208,Sara Tess Neumann,Sara,Tess,a museum educator,Quincy,Massachusetts,6878,2014-07-09,0,100,female,2014,1,0
2209,Jordan Boyd-Graber Ying,Jordan,Boyd-Graber,an associate professor of computer science,Riverdale Park,Maryland,7828,2018-09-26,1,26800,male,2018,0,1
2210,Vincent Valenzuela,Vincent,Valenzuela,an internal customer service manager,Wheaton,Illinois,7827,2018-09-25,1,28400,male,2018,0,1
2211,Vincent Valenzuela,Vincent,Valenzuela,an internal customer service manager,Wheaton,Illinois,7805,2018-07-13,0,1999,male,2018,0,1
2213,Thomas Phillips,Thomas,Phillips,a graduate student originally,Greenville,Alabama,7017,2015-03-03,0,3899,male,2015,0,1
2214,Thomas Phillips,Thomas,Phillips,a graduate student originally,Greenville,Alabama,7016,2015-03-02,1,25601,male,2015,0,1
2215,Sara Goodman,Sara,Goodman,a graduate student originally,Huntington Woods,Michigan,6908,2014-10-01,0,16400,female,2014,1,0
2216,Sara Goodman,Sara,Goodman,a graduate student originally,Huntington Woods,Michigan,6908,2014-10-01,0,16400,female,2014,1,0
2217,Becky Wilson,Becky,Wilson,an operations engineer,Aurora,Colorado,7802,2018-07-10,1,10399,female,2018,1,0
2218,Dino Alexander,Dino,Alexander,a medical lab scientist,Fayetteville,North Carolina,7825,2018-09-21,0,4599,male,2018,0,1
2219,Bucky McMahon,Bucky,McMahon,an adventure travel writer,Tallahassee,Florida,7824,2018-09-20,0,0,male,2018,0,1
2220,Amanda Levreault,Amanda,Levreault,a production manager,Chicopee,Massachusetts,7824,2018-09-20,0,8399,female,2018,1,0
2221,Christine O'Donnell,Christine,O'Donnell,a philanthropic advisor,Elmwood Park,New Jersey,7821,2018-09-17,0,2,female,2018,1,0
2222,Kelvin Smith,Kelvin,Smith,a PhD student,Birmingham,Alabama,7624,2017-11-02,0,2801,male,2017,0,1
2223,Lizzie Turner,Lizzie,Turner,a student originally,Birmingham,Alabama,7209,2016-01-07,0,5400,female,2016,1,0
2224,Clay Walls,Clay,Walls,a university honors program manager,Birmingham,Alabama,6804,2014-03-27,0,800,male,2014,0,1
2225,Clay Walls,Clay,Walls,a university honors program manager,Birmingham,Alabama,6803,2014-03-26,1,7199,male,2014,0,1
2226,Lori Goodman,Lori,Goodman,a nonprofit executive director,Goleta,California,7818,2018-09-12,0,17201,female,2018,1,0
2227,Lori Goodman,Lori,Goodman,a nonprofit executive director,Goleta,California,7817,2018-09-11,1,34401,female,2018,1,0
2228,Rachel Levinson-Emley,Rachel,Levinson-Emley,a literature Ph.D. student,Goleta,California,7498,2017-03-29,0,13000,female,2017,1,0
2229,Monica Couch,Monica,Couch,a pastry chef,Egg Harbor City,New Jersey,7818,2018-09-12,0,8400,female,2018,1,0
2230,Karla Nickels,Karla,Nickels,a retired business and property manager,Newcastle,Oklahoma,7815,2018-07-27,1,5600,female,2018,1,0
2231,Ian Flynn,Ian,Flynn,a copy editor,Portsmouth,New Hampshire,7814,2018-07-26,0,6300,male,2018,0,1
2232,Jennie Crabbe,Jennie,Crabbe,a copy editor,Ballwin,Missouri,6817,2014-04-15,0,5595,female,2014,1,0
2233,Dave Mattingly,Dave,Mattingly,a director of technology,Old Forge,Pennsylvania,7813,2018-07-25,0,14400,male,2018,0,1
2234,Dave Mattingly,Dave,Mattingly,a director of technology,Old Forge,Pennsylvania,7812,2018-07-24,1,28600,male,2018,0,1
2235,Dave Mattingly,Dave,Mattingly,a director of technology,Old Forge,Pennsylvania,7811,2018-07-23,1,22600,male,2018,0,1
2236,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7809,2018-07-19,1,29100,male,2018,0,1
2237,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7808,2018-07-18,1,13599,male,2018,0,1
2238,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7807,2018-07-17,1,23600,male,2018,0,1
2239,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7690,2018-02-02,0,8400,male,2018,0,1
2240,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7689,2018-02-01,1,22799,male,2018,0,1
2241,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7688,2018-01-31,1,25400,male,2018,0,1
2242,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7687,2018-01-30,1,21000,male,2018,0,1
2243,Ryan Fenster,Ryan,Fenster,a banker,SeaTac,Washington,7686,2018-01-29,1,20999,male,2018,0,1
2246,George Holcomb,George,Holcomb,a writer and musician,Harrison,Arkansas,7803,2018-07-11,1,2999,male,2018,0,1
2247,Marilyn Maher,Marilyn,Maher,an administrative specialist,Athens,Ohio,7800,2018-07-06,0,-2400,female,2018,1,0
2248,Marilyn Maher,Marilyn,Maher,an administrative specialist,Athens,Ohio,7799,2018-07-05,1,14401,female,2018,1,0
2249,Dan Green,Dan,Green,an administrative specialist,Orland,California,7062,2015-05-05,0,3700,male,2015,0,1
2250,Liz Howard,Liz,Howard,an assistant analyst,McLean,Virginia,7798,2018-07-04,0,28800,female,2018,1,0
2251,Jordan Goodson,Jordan,Goodson,a senior at Columbia University,McLean,Virginia,7741,2018-04-16,0,4399,male,2018,0,1
2252,Jordan Goodson,Jordan,Goodson,a senior at Columbia University,McLean,Virginia,7737,2018-04-10,0,12399,male,2018,0,1
2255,Jim McGinnis,Jim,McGinnis,a delivery driver and part-time actor,Beaver,Pennsylvania,7797,2018-07-03,0,7999,male,2018,0,1
2256,Amy Goodchild,Amy,Goodchild,a library youth services associate,Morton Grove,Illinois,7793,2018-06-27,0,15801,female,2018,1,0
2257,Heidi Eichler,Heidi,Eichler,a high school science teacher,Morton Grove,Illinois,7306,2016-05-23,0,8000,female,2016,1,0
2258,Jen Sosnowski,Jen,Sosnowski,a high school science teacher,Roanoke,Virginia,7589,2017-09-14,0,5100,female,2017,1,0
2259,Jen Sosnowski,Jen,Sosnowski,a high school science teacher,Roanoke,Virginia,7588,2017-09-13,1,28801,female,2017,1,0
2260,Cathy Farrell,Cathy,Farrell,a high school science teacher,Wyandotte,Michigan,7005,2015-02-13,0,0,female,2015,1,0
2261,Cathy Farrell,Cathy,Farrell,a high school science teacher,Wyandotte,Michigan,7004,2015-02-12,0,18600,female,2015,1,0
2262,Cathy Farrell,Cathy,Farrell,a high school science teacher,Wyandotte,Michigan,7003,2015-02-11,1,15800,female,2015,1,0
2263,Cathy Farrell,Cathy,Farrell,a high school science teacher,Wyandotte,Michigan,6997,2015-02-03,0,4600,female,2015,1,0
2264,Jeff Witte,Jeff,Witte,an electrical engineer,Fort Collins,Colorado,7792,2018-06-26,0,2,male,2018,0,1
